"base",,,,,,,"tool",,,,,,,"time",
0.12404,0.0816,-1.5492,0.46414,0.73577,0.35833,0.33883,-0.14522,0.22372,-1.4836,0.66275,-0.49174,-0.42393,0.37313,1.1102,
0.12403,0.08159,-1.5492,0.46443,0.73555,0.35823,0.33902,-0.14525,0.22364,-1.4835,0.66285,-0.49154,-0.42403,0.37313,1.127,
0.12404,0.08159,-1.5492,0.46424,0.73567,0.35813,0.33913,-0.14525,0.22355,-1.4833,0.66307,-0.49105,-0.42414,0.37324,1.1436,
0.12404,0.08158,-1.5492,0.46394,0.73586,0.35823,0.33903,-0.14524,0.22352,-1.4832,0.66253,-0.49172,-0.42442,0.37302,1.1604,
0.12405,0.0816,-1.5492,0.46434,0.73566,0.35823,0.33893,-0.14522,0.22348,-1.4832,0.66308,-0.49096,-0.42415,0.37334,1.177,
0.12406,0.08158,-1.5492,0.46383,0.73594,0.35822,0.33902,-0.1452,0.22343,-1.4831,0.66348,-0.49036,-0.42405,0.37354,1.1936,
0.12404,0.08158,-1.5492,0.46384,0.73597,0.35813,0.33903,-0.14523,0.22339,-1.4831,0.66347,-0.49035,-0.42434,0.37324,1.2104,
0.12404,0.08159,-1.5491,0.46396,0.73589,0.35794,0.33924,-0.14524,0.22335,-1.483,0.66348,-0.49026,-0.42405,0.37365,1.227,
0.12404,0.08159,-1.5492,0.46395,0.73589,0.35824,0.33894,-0.14525,0.22333,-1.483,0.66337,-0.49025,-0.42434,0.37354,1.2436,
0.12404,0.08159,-1.5492,0.46413,0.73575,0.35812,0.33912,-0.14526,0.2233,-1.483,0.66327,-0.49035,-0.42455,0.37334,1.2604,
0.12405,0.08159,-1.5492,0.46414,0.73577,0.35843,0.33873,-0.14526,0.22329,-1.483,0.66346,-0.49014,-0.42434,0.37353,1.277,
0.12403,0.08159,-1.5492,0.46407,0.73581,0.35825,0.33895,-0.14534,0.22323,-1.483,0.66328,-0.49016,-0.42475,0.37335,1.2937,
0.12402,0.08159,-1.5492,0.46443,0.73555,0.35813,0.33913,-0.14541,0.22315,-1.483,0.66337,-0.48995,-0.42504,0.37314,1.3104,
0.12403,0.08158,-1.5492,0.46432,0.73563,0.35812,0.33912,-0.14542,0.22311,-1.483,0.66378,-0.48926,-0.42475,0.37364,1.327,
0.12404,0.08159,-1.5492,0.46434,0.73566,0.35813,0.33903,-0.14546,0.22313,-1.483,0.66308,-0.49016,-0.42515,0.37325,1.3437,
0.12403,0.08159,-1.5492,0.46423,0.73564,0.35822,0.33912,-0.1455,0.2231,-1.483,0.66329,-0.48986,-0.42526,0.37315,1.3663,
0.12402,0.08159,-1.5492,0.46435,0.73559,0.35834,0.33894,-0.14558,0.22308,-1.4832,0.6633,-0.48967,-0.42546,0.37315,1.3936,
0.12403,0.08159,-1.5492,0.46444,0.73556,0.35803,0.33923,-0.14557,0.22309,-1.4832,0.66308,-0.48986,-0.42525,0.37354,1.4104,
0.12405,0.08159,-1.5492,0.46427,0.73572,0.35836,0.33875,-0.14555,0.22307,-1.4831,0.66299,-0.49007,-0.42566,0.37295,1.427,
0.12405,0.08159,-1.5492,0.46416,0.7358,0.35835,0.33874,-0.14556,0.2231,-1.4831,0.66297,-0.49005,-0.42554,0.37314,1.4437,
